npm,analysis-components,*,20/2/24,https://security.snyk.io/vuln/SNYK-JS-ANALYSISCOMPONENTS-6254642
npm,analysis-tool-app,*,20/2/24,https://security.snyk.io/vuln/SNYK-JS-ANALYSISTOOLAPP-6254641
npm,analysis-studio-components,*,20/2/24,https://security.snyk.io/vuln/SNYK-JS-ANALYSISSTUDIOCOMPONENTS-6254640
npm,lol-pizda,*,20/2/24,https://security.snyk.io/vuln/SNYK-JS-LOLPIZDA-6254639
npm,ppui4theme,*,19/2/24,https://security.snyk.io/vuln/SNYK-JS-PPUI4THEME-6252500
npm,uber-rv-web-common-virtual-8d2dce4f55,*,19/2/24,https://security.snyk.io/vuln/SNYK-JS-UBERRVWEBCOMMONVIRTUAL8D2DCE4F55-6252499
npm,new-dependency-test,*,19/2/24,https://security.snyk.io/vuln/SNYK-JS-NEWDEPENDENCYTEST-6252498
npm,uber-rv-web-common,*,19/2/24,https://security.snyk.io/vuln/SNYK-JS-UBERRVWEBCOMMON-6252497
npm,ts-patch-mongoos,*,19/2/24,https://security.snyk.io/vuln/SNYK-JS-TSPATCHMONGOOS-6252496
npm,ts-patch-mongose,*,19/2/24,https://security.snyk.io/vuln/SNYK-JS-TSPATCHMONGOSE-6252495
npm,evilcalendar,*,19/2/24,https://security.snyk.io/vuln/SNYK-JS-EVILCALENDAR-6252494
npm,ts-patch-moongoose,*,19/2/24,https://security.snyk.io/vuln/SNYK-JS-TSPATCHMOONGOOSE-6252493
npm,execution-time-async,*,16/2/24,https://security.snyk.io/vuln/SNYK-JS-EXECUTIONTIMEASYNC-6249275
npm,@globalsearch/productstub,*,12/2/24,https://security.snyk.io/vuln/SNYK-JS-GLOBALSEARCHPRODUCTSTUB-6241893
npm,disme,*,12/2/24,https://security.snyk.io/vuln/SNYK-JS-DISME-6241891
npm,vtuanhihi,*,12/2/24,https://security.snyk.io/vuln/SNYK-JS-VTUANHIHI-6241890
npm,vtuandz00,*,12/2/24,https://security.snyk.io/vuln/SNYK-JS-VTUANDZ00-6241889
npm,iris-front-test-utils,*,12/2/24,https://security.snyk.io/vuln/SNYK-JS-IRISFRONTTESTUTILS-6241888
npm,vtuancuti,*,12/2/24,https://security.snyk.io/vuln/SNYK-JS-VTUANCUTI-6241887
npm,hanncuti,*,12/2/24,https://security.snyk.io/vuln/SNYK-JS-HANNCUTI-6241886
npm,webnotekc0506,*,12/2/24,https://security.snyk.io/vuln/SNYK-JS-WEBNOTEKC0506-6241850
npm,dependency-ab,*,8/2/24,https://security.snyk.io/vuln/SNYK-JS-DEPENDENCYAB-6231781
npm,styled-compoment,*,8/2/24,https://security.snyk.io/vuln/SNYK-JS-STYLEDCOMPOMENT-6231780
npm,nhatcoder-fb-api,*,8/2/24,https://security.snyk.io/vuln/SNYK-JS-NHATCODERFBAPI-6231779
npm,paradis,*,8/2/24,https://security.snyk.io/vuln/SNYK-JS-PARADIS-6231778
npm,test-pkg1-random,*,7/2/24,https://security.snyk.io/vuln/SNYK-JS-TESTPKG1RANDOM-6230695
npm,jera,*,7/2/24,https://security.snyk.io/vuln/SNYK-JS-JERA-6230694
npm,can-explorer,*,7/2/24,https://security.snyk.io/vuln/SNYK-JS-CANEXPLORER-6230693
npm,bug-test-package,*,6/2/24,https://security.snyk.io/vuln/SNYK-JS-BUGTESTPACKAGE-6229534
npm,ngpd-merceros-dynamic-forms-fe-components,*,5/2/24,https://security.snyk.io/vuln/SNYK-JS-NGPDMERCEROSDYNAMICFORMSFECOMPONENTS-6227592
npm,nan-win,*,5/2/24,https://security.snyk.io/vuln/SNYK-JS-NANWIN-6227591
npm,librct,*,5/2/24,https://security.snyk.io/vuln/SNYK-JS-LIBRCT-6227590
npm,ngpd-merceros-ui-widget-core,*,5/2/24,https://security.snyk.io/vuln/SNYK-JS-NGPDMERCEROSUIWIDGETCORE-6227589
npm,ngpd-merceros-ui-meta,*,5/2/24,https://security.snyk.io/vuln/SNYK-JS-NGPDMERCEROSUIMETA-6227588
npm,health-gbm-common,*,5/2/24,https://security.snyk.io/vuln/SNYK-JS-HEALTHGBMCOMMON-6227587
npm,@time-loop/electron-panel-window,*,5/2/24,https://security.snyk.io/vuln/SNYK-JS-TIMELOOPELECTRONPANELWINDOW-6227586
npm,hub-blockly,*,5/2/24,https://security.snyk.io/vuln/SNYK-JS-HUBBLOCKLY-6227585
npm,node-fetch-full,*,2/2/24,https://security.snyk.io/vuln/SNYK-JS-NODEFETCHFULL-6226645
npm,node-production,*,2/2/24,https://security.snyk.io/vuln/SNYK-JS-NODEPRODUCTION-6226644
npm,hardhat-gas-optimizer,*,2/2/24,https://security.snyk.io/vuln/SNYK-JS-HARDHATGASOPTIMIZER-6226643
npm,discord.js-sounds,*,1/2/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDJSSOUNDS-6219979
npm,usaa-drag-drop,*,31/1/24,https://security.snyk.io/vuln/SNYK-JS-USAADRAGDROP-6210224
npm,ent-cas-services,*,31/1/24,https://security.snyk.io/vuln/SNYK-JS-ENTCASSERVICES-6210223
npm,discord-cache,*,31/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDCACHE-6210222
npm,diil-front,*,31/1/24,https://security.snyk.io/vuln/SNYK-JS-DIILFRONT-6210221
npm,diil-selfservice-components,*,31/1/24,https://security.snyk.io/vuln/SNYK-JS-DIILSELFSERVICECOMPONENTS-6210220
npm,eslint-plugin-cas,*,31/1/24,https://security.snyk.io/vuln/SNYK-JS-ESLINTPLUGINCAS-6210219
npm,fdistube-config,*,31/1/24,https://security.snyk.io/vuln/SNYK-JS-FDISTUBECONFIG-6210218
npm,distube-f,*,31/1/24,https://security.snyk.io/vuln/SNYK-JS-DISTUBEF-6210217
npm,russiapi,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-RUSSIAPI-6209405
npm,jewishapi,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-JEWISHAPI-6209404
npm,iifl_serialize,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-IIFLSERIALIZE-6209403
npm,iifl_cloud,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-IIFLCLOUD-6209402
npm,o2-ionic-image-loader-v7,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-O2IONICIMAGELOADERV7-6209401
npm,o2-ionic-image-loader,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-O2IONICIMAGELOADER-6209400
npm,dsc-fetcher,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-DSCFETCHER-6209399
npm,web-ai-51pwn,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-WEBAI51PWN-6209398
npm,iifl_express_middleware,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-IIFLEXPRESSMIDDLEWARE-6209397
npm,discord.js-dmall-v11,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDJSDMALLV11-6209396
npm,iifl_api,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-IIFLAPI-6209395
npm,myonlife,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-MYONLIFE-6209394
npm,uui-framework,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-UUIFRAMEWORK-6209393
npm,discord.js-sound,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDJSSOUND-6209392
npm,take-cam,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-TAKECAM-6209391
npm,iifl_ios_app,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-IIFLIOSAPP-6209390
npm,myonlife1,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-MYONLIFE1-6209389
npm,myoimanshhu,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-MYOIMANSHHU-6209388
npm,iifl_android_app,*,30/1/24,https://security.snyk.io/vuln/SNYK-JS-IIFLANDROIDAPP-6209387
npm,fdistube,*,28/1/24,https://security.snyk.io/vuln/SNYK-JS-FDISTUBE-6208117
npm,discordyt,*,24/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDYT-6186556
npm,distube-config,*,24/1/24,https://security.snyk.io/vuln/SNYK-JS-DISTUBECONFIG-6186555
npm,epsilonapi,*,24/1/24,https://security.snyk.io/vuln/SNYK-JS-EPSILONAPI-6186426
npm,epsilonprotect,*,24/1/24,https://security.snyk.io/vuln/SNYK-JS-EPSILONPROTECT-6186425
npm,api-gothic,*,23/1/24,https://security.snyk.io/vuln/SNYK-JS-APIGOTHIC-6184126
npm,gothic-token,*,23/1/24,https://security.snyk.io/vuln/SNYK-JS-GOTHICTOKEN-6184125
npm,discord.js-gothic,*,23/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDJSGOTHIC-6184121
npm,gothics-api,*,23/1/24,https://security.snyk.io/vuln/SNYK-JS-GOTHICSAPI-6184120
npm,@shenmue_dsc/fluent-ffmpeg-multistream-ts,*,22/1/24,https://security.snyk.io/vuln/SNYK-JS-SHENMUEDSCFLUENTFFMPEGMULTISTREAMTS-6183713
npm,shenmue-dmall.js,*,22/1/24,https://security.snyk.io/vuln/SNYK-JS-SHENMUEDMALLJS-6183315
npm,discordjs-fetcher,*,22/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDJSFETCHER-6183314
npm,djs-fetcher,*,22/1/24,https://security.snyk.io/vuln/SNYK-JS-DJSFETCHER-6183313
npm,apiv1-fetcher,*,22/1/24,https://security.snyk.io/vuln/SNYK-JS-APIV1FETCHER-6183312
npm,ahmadzdzdzdzddddahas,*,22/1/24,https://security.snyk.io/vuln/SNYK-JS-AHMADZDZDZDZDDDDAHAS-6183311
npm,shenmue.js-dev,*,22/1/24,https://security.snyk.io/vuln/SNYK-JS-SHENMUEJSDEV-6183301
npm,@shenmue_dsc/shenmue.js-stream,*,22/1/24,https://security.snyk.io/vuln/SNYK-JS-SHENMUEDSCSHENMUEJSSTREAM-6183300
npm,syxx.js,*,22/1/24,https://security.snyk.io/vuln/SNYK-JS-SYXXJS-6183299
npm,lunar-sb.js,*,22/1/24,https://security.snyk.io/vuln/SNYK-JS-LUNARSBJS-6183298
npm,oscompatible,*,18/1/24,https://security.snyk.io/vuln/SNYK-JS-OSCOMPATIBLE-6173323
npm,discord.js-selfbot-vl3,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDJSSELFBOTVL3-6160759
npm,discordjs-selfbot-v33,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDJSSELFBOTV33-6160758
npm,discord.js-seifbot-v13,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDJSSEIFBOTV13-6160757
npm,uptime-bot,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-UPTIMEBOT-6160756
npm,naoi.js,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-NAOIJS-6160755
npm,discord.js-v12selfbot,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDJSV12SELFBOT-6160754
npm,discord-selfbot-v13,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDSELFBOTV13-6160753
npm,jupiter-emoji-old,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-JUPITEREMOJIOLD-6160752
npm,discord.js-sb-v13,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDJSSBV13-6160065
npm,dicsord.js-selfbot-v13,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-DICSORDJSSELFBOTV13-6160064
npm,uhqsniper,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-UHQSNIPER-6160063
npm,dmalldiscordfriends,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-DMALLDISCORDFRIENDS-6160062
npm,discord.js-lock-selfbot-v13,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDJSLOCKSELFBOTV13-6160061
npm,discord.js-selfbot-dmallfriends-v13,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDJSSELFBOTDMALLFRIENDSV13-6160060
npm,noleakdmall,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-NOLEAKDMALL-6160059
npm,discord.js-dmall-friends,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDJSDMALLFRIENDS-6160058
npm,child-proces,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-CHILDPROCES-6160057
npm,discord.js-selfbot-dmall-v13,*,17/1/24,https://security.snyk.io/vuln/SNYK-JS-DISCORDJSSELFBOTDMALLV13-6160056
npm,djs-selfbot-v14,*,16/1/24,https://security.snyk.io/vuln/SNYK-JS-DJSSELFBOTV14-6157253
npm,noblox.js-oauth,*,16/1/24,https://security.snyk.io/vuln/SNYK-JS-NOBLOXJSOAUTH-6157252
npm,djs13-fetcher,*,15/1/24,https://security.snyk.io/vuln/SNYK-JS-DJS13FETCHER-6156697
npm,sync-axios,*,15/1/24,https://security.snyk.io/vuln/SNYK-JS-SYNCAXIOS-6156693
npm,djs14-fetcher,*,15/1/24,https://security.snyk.io/vuln/SNYK-JS-DJS14FETCHER-6156692
npm,colors-utils,*,15/1/24,https://security.snyk.io/vuln/SNYK-JS-COLORSUTILS-6156691
npm,chalk-color,*,15/1/24,https://security.snyk.io/vuln/SNYK-JS-CHALKCOLOR-6156690
npm,apiv2-fetcher,*,15/1/24,https://security.snyk.io/vuln/SNYK-JS-APIV2FETCHER-6156689
npm,chalk-color-utils,*,15/1/24,https://security.snyk.io/vuln/SNYK-JS-CHALKCOLORUTILS-6156688
npm,eslint-plugin-unicorn-ts,*,12/1/24,https://security.snyk.io/vuln/SNYK-JS-ESLINTPLUGINUNICORNTS-6154570
npm,chancets,*,12/1/24,https://security.snyk.io/vuln/SNYK-JS-CHANCETS-6154569
npm,tsb-authorization,*,12/1/24,https://security.snyk.io/vuln/SNYK-JS-TSBAUTHORIZATION-6154490
npm,cordova-plugin-canvas,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-CORDOVAPLUGINCANVAS-6150714
npm,keptnwebservice,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-KEPTNWEBSERVICE-6150713
npm,sh.keptn.core.control,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-SHKEPTNCORECONTROL-6150712
npm,automation.samples,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-AUTOMATIONSAMPLES-6150711
npm,gh-action-send-event,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-GHACTIONSENDEVENT-6150710
npm,schibsted-style,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-SCHIBSTEDSTYLE-6150709
npm,pp-app-ui,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-PPAPPUI-6150708
npm,moduleprefix,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-MODULEPREFIX-6150707
npm,nylas-sync,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-NYLASSYNC-6150706
npm,akshansh-jaiswal-ctf,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-AKSHANSHJAISWALCTF-6150705
npm,error-can-not-resolve-resource,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-ERRORCANNOTRESOLVERESOURCE-6150704
npm,nylas-api,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-NYLASAPI-6150703
npm,cloudflare-docs-theme,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-CLOUDFLAREDOCSTHEME-6150702
npm,vg-bot,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-VGBOT-6150701
npm,djs-fetcher-v14,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-DJSFETCHERV14-6150700
npm,deep-search-exports-directory,*,11/1/24,https://security.snyk.io/vuln/SNYK-JS-DEEPSEARCHEXPORTSDIRECTORY-6150699
